period_id,type_id,contact_id,overridden,comment,editor_id,created_date,leave_amount,brought_forward_amount,public_holiday_amount,overridden_amount
1,9,316,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,316,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,317,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,317,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,317,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,317,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,317,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,317,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,317,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,317,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,317,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,317,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,317,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,317,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,317,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,317,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,317,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,317,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,317,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,317,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,318,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,318,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,318,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,318,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,318,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,318,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,318,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,318,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,318,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,318,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,318,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,318,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,318,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,318,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,318,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,318,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,318,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,318,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,319,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,319,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,319,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,319,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,319,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,319,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,319,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,319,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,319,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,319,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,319,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,319,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,319,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,319,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,319,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,319,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,319,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,319,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,320,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,320,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,320,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,320,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,320,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,320,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,320,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,320,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,320,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,320,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,320,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,320,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,320,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,320,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,320,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,320,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,320,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,320,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,321,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,321,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,321,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,321,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,321,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,321,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,321,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,321,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,321,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,321,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,321,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,321,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,321,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,321,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,321,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,321,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,321,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,321,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,322,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,322,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,322,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,322,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,322,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,322,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,322,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,322,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,322,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,322,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,322,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,322,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,322,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,322,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,322,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,322,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,322,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,322,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,323,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,323,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,323,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,323,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,323,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,323,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,323,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,323,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,323,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,323,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,323,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,323,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,323,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,323,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,323,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,323,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,323,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,323,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,324,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,324,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,324,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,324,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,324,0,NULL,306,2018-02-16 11:24:32,14.00,0.00,0.00,0.00
1,6,324,0,NULL,306,2018-02-16 11:24:32,2.00,0.00,0.00,0.00
1,7,324,0,NULL,306,2018-02-16 11:24:32,2.00,0.00,0.00,0.00
1,8,324,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,324,0,NULL,306,2018-02-13 19:18:03,28.00,5.00,0.00,0.00
2,2,324,0,NULL,306,2018-02-13 19:18:03,0.00,0.00,0.00,0.00
2,3,324,0,NULL,306,2018-02-13 19:18:03,0.00,0.00,0.00,0.00
2,4,324,0,NULL,306,2018-02-13 19:18:03,0.00,0.00,0.00,0.00
2,5,324,0,NULL,306,2018-02-13 19:18:03,14.00,0.00,0.00,0.00
2,6,324,0,NULL,306,2018-02-13 19:18:03,2.00,0.00,0.00,0.00
2,7,324,0,NULL,306,2018-02-13 19:18:03,2.00,0.00,0.00,0.00
2,8,324,1,NULL,306,2018-02-13 19:18:03,0.00,0.00,0.00,4.00
1,9,324,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,324,1,NULL,306,2018-02-13 19:18:03,0.00,0.00,0.00,24.00
1,1,325,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,325,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,325,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,325,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,325,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,325,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,325,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,325,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,325,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,325,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,325,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,325,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,325,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,325,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,325,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,325,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,325,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,325,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,326,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,326,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,326,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,326,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,326,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,326,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,326,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,326,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,326,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,326,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,326,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,326,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,326,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,326,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,326,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,326,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,326,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,326,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,327,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,327,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,327,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,327,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,327,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,327,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,327,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,327,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,327,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,327,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,327,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,327,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,327,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,327,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,327,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,327,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,327,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,327,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,328,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,328,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,328,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,328,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,328,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,328,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,328,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,328,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,328,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,328,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,328,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,328,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,328,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,328,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,328,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,328,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,328,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,328,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,329,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,329,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,329,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,329,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,329,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,329,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,329,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,329,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,329,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,329,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,329,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,329,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,329,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,329,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,329,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,329,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,329,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,329,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,330,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,330,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,330,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,330,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,330,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,330,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,330,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,330,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,330,0,NULL,306,2018-02-13 19:06:57,4.50,5.00,0.00,0.00
2,2,330,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,330,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,330,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,330,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,330,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,330,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,330,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,330,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,330,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,331,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,331,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,331,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,331,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,331,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,331,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,331,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,8,331,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,331,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,331,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,331,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,331,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,331,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,331,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,331,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,331,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,331,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,331,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,332,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,332,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,332,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,332,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,332,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,332,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,332,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,332,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,332,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,332,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,332,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,332,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,332,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,332,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,332,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,332,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,332,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,332,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,333,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,333,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,333,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,333,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,333,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,333,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,333,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,333,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,333,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,333,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,333,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,333,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,333,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,333,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,333,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,333,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,9,333,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,9,333,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
1,1,334,0,NULL,306,2018-02-16 11:24:32,28.00,0.00,0.00,0.00
1,2,334,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,3,334,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,4,334,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,5,334,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,6,334,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
1,7,334,1,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,1.00
1,8,334,0,NULL,306,2018-02-16 11:24:32,0.00,0.00,0.00,0.00
2,1,334,0,NULL,306,2018-02-13 19:06:57,28.00,5.00,0.00,0.00
2,2,334,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,3,334,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,4,334,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,5,334,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,6,334,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,7,334,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
2,8,334,0,NULL,306,2018-02-13 19:06:57,0.00,0.00,0.00,0.00
